,Id,square,livingRoom,bedRoom,Kitchen,bathroom,totalFloor,floor,buildingStructure,builtYear,renovationCondition,buildingType,houseStructure,stairsHouseRatio,hasElevator,secondaryDistrict,primaryDistrict,orientation,tradeTime,daysOnMarket,follower,ageProperty,listPrice,transactionPrice
0,107102794746,105.52,2,2,1,1,11,高楼层,钢混结构,未知,精装,板楼,平层,0.5,有,元和,相城,南北,2021.08.11,2020-07-12,67,满五年,189,183
1,107103833379,116.76,2,3,1,1,10,低楼层,钢混结构,未知,精装,板楼,平层,0.3333333333333333,暂无数据,玉山老城区,昆山,南,2021.08.11,2021-04-10,1,满两年,221,219
2,107104283716,67.5,1,2,1,1,20,中楼层,钢混结构,未知,精装,板塔结合,平层,0.5,有,跨塘,工业园区,南,2021.08.11,2021-08-04,1,满五年,184,178
3,107103645710,85.4,1,2,1,1,27,低楼层,钢混结构,未知,精装,板楼,平层,0.5,有,元和,相城,南,2021.08.11,2021-03-02,12,暂无数据,170,166
4,107104279590,71.99,1,3,1,1,6,中楼层,混合结构,未知,精装,板楼,平层,0.3333333333333333,无,金门,姑苏,南,2021.08.11,2021-08-02,3,满两年,165,163
5,107104037364,49.76,1,2,1,1,6,中楼层,砖混结构,未知,简装,板楼,平层,0.5,无,东环,工业园区,南,2021.08.11,2021-05-31,13,满五年,123,121
6,107104033613,138.98,2,3,1,2,6,高楼层,混合结构,未知,精装,板塔结合,平层,0.5,有,璜泾,太仓,南,2021.08.11,2021-05-30,8,暂无数据,105,103
7,107104204481,75.72,2,2,1,1,18,高楼层,钢混结构,未知,简装,塔楼,平层,0.2,有,张浦,昆山,南,2021.08.11,2021-07-12,2,满两年,98,96
8,107101647496,117.03,2,4,1,1,9,高楼层,钢混结构,未知,简装,板塔结合,平层,0.3333333333333333,有,沧浪新城,姑苏,南,2021.08.11,2019-08-16,36,满五年,295,248
9,107104209194,80.61,1,1,1,1,25,低楼层,钢混结构,未知,精装,板塔结合,平层,0.375,有,湖东CBD,工业园区,西,2021.08.11,2021-07-13,6,满两年,336,320
