,Id,square,livingRoom,bedRoom,Kitchen,bathroom,totalFloor,floor,buildingStructure,builtYear,renovationCondition,buildingType,houseStructure,stairsHouseRatio,hasElevator,secondaryDistrict,primaryDistrict,orientation,tradeTime,daysOnMarket,follower,ageProperty,listPrice,transactionPrice
0,107103813901,143,2,4,1,2,28,中楼层,钢混结构,未知,毛坯,板楼,复式,1.0,有,玉山城西,昆山,南北,2021.08.16,2021-04-06,0,暂无数据,659,627
1,107104209767,84.38,1,3,1,1,4,低楼层,未知结构,未知,简装,板楼,平层,0.5,暂无数据,黄埭,相城,南,2021.08.16,2021-07-13,3,满两年,120,116
2,107104099534,99,2,2,1,1,6,中楼层,未知结构,未知,简装,暂无数据,平层,0.5,暂无数据,金港,张家港,南,2021.08.16,2021-06-14,0,暂无数据,65,65
3,107102400403,45.93,2,2,1,1,13,高楼层,钢混结构,未知,精装,板塔结合,复式,0.6666666666666666,有,木渎,吴中,西,2021.08.16,2020-04-16,4,满五年,63,62
4,107104330738,147.25,2,3,1,2,5,中楼层,未知结构,未知,其他,暂无数据,暂无数据,0.5,暂无数据,锦丰,张家港,南,2021.08.16,2021-08-15,0,满五年,72,69
5,107103506024,46.15,1,1,1,1,19,高楼层,钢混结构,未知,精装,板楼,复式,0.8,有,尹山湖,吴中,南,2021.08.16,2021-01-15,15,暂无数据,104,99
6,107103994167,118.25,2,3,1,1,25,中楼层,钢混结构,未知,精装,板塔结合,平层,0.5,有,木渎,吴中,南,2021.08.16,2021-05-19,0,满五年,260,263
7,107103654227,80.38,2,3,1,1,6,中楼层,钢混结构,未知,精装,塔楼,平层,0.5,无,周市,昆山,南北,2021.08.16,2021-03-04,19,满五年,136,136
8,107104207477,90.07,2,3,1,1,11,中楼层,钢混结构,未知,简装,板楼,平层,0.5,有,太湖新城（吴江）,吴江,南,2021.08.16,2021-07-12,4,满两年,206,196
9,107104178670,74.84,2,2,1,1,18,中楼层,钢混结构,未知,简装,板塔结合,平层,0.3333333333333333,有,招商城,常熟,南北,2021.08.16,2021-07-04,1,满两年,130,125
10,107104132227,92.36,2,1,1,2,1,低楼层,未知结构,未知,毛坯,暂无数据,平层,0.5,暂无数据,同里,吴江,东南,2021.08.16,2021-06-23,11,暂无数据,282,276
11,107103841224,230.99,3,4,1,4,3,低楼层,钢混结构,未知,精装,塔楼,复式,0.5,暂无数据,玉山老城区,昆山,南,2021.08.16,2021-04-12,8,满五年,849,830
12,107104235025,114.34,2,3,1,2,34,高楼层,钢混结构,未知,精装,塔楼,平层,0.25,有,玉山老城区,昆山,南北,2021.08.16,2021-07-19,4,满两年,245,240
13,107104154181,87.57,1,3,1,1,7,中楼层,钢混结构,未知,精装,板塔结合,平层,0.5,暂无数据,城中心,张家港,南,2021.08.16,2021-06-29,3,满两年,122,117
14,107103678970,83.43,2,2,1,1,11,中楼层,钢混结构,未知,毛坯,板塔结合,平层,0.25,有,花桥,昆山,南,2021.08.16,2021-03-09,6,满两年,167,165
15,107103599993,47.48,1,2,1,1,19,中楼层,钢混结构,未知,精装,塔楼,复式,1.5,有,元和,相城,南,2021.08.16,2021-02-21,35,满两年,57,56
16,107104188930,90.2,2,2,1,1,5,低楼层,钢混结构,未知,毛坯,板塔结合,平层,0.5,无,锦丰,张家港,南,2021.08.16,2021-07-08,0,暂无数据,70,69
17,107103582354,69.32,1,2,1,1,5,中楼层,钢混结构,未知,简装,板楼,暂无数据,0.16666666666666666,无,锦溪,昆山,南,2021.08.16,2021-02-18,9,满五年,63,59
18,107103482314,55.83,1,2,1,1,6,高楼层,砖混结构,未知,简装,板楼,平层,0.5,无,金门,姑苏,南,2021.08.16,2021-01-09,63,满五年,114,108
19,107104289449,119.5,2,3,1,1,6,中楼层,砖混结构,未知,精装,板塔结合,平层,0.3333333333333333,无,常福,常熟,南北,2021.08.16,2021-08-05,0,满五年,238,220
20,107104105122,89,2,2,1,1,4,中楼层,钢混结构,未知,精装,板楼,平层,0.5,无,张浦,昆山,南,2021.08.16,2021-06-16,2,暂无数据,123,120
21,107103305145,199.15,2,4,1,3,3,低楼层,钢混结构,未知,毛坯,板塔结合,暂无数据,0.16666666666666666,无,花桥,昆山,南,2021.08.16,2020-11-19,59,满五年,385,378
22,107104100381,128,2,3,1,1,6,高楼层,未知结构,未知,毛坯,暂无数据,复式,0.5,暂无数据,锦丰,张家港,南,2021.08.16,2021-06-15,1,满两年,120,122
23,107103894369,143.3,2,3,1,2,11,高楼层,未知结构,未知,毛坯,暂无数据,平层,0.5,暂无数据,锦丰,张家港,南,2021.08.16,2021-04-25,2,暂无数据,101,101
24,107104089014,39.78,1,1,1,1,23,中楼层,混合结构,未知,精装,板塔结合,平层,0.16666666666666666,有,虞山高新区,常熟,南北,2021.08.16,2021-06-12,18,满五年,23,22
25,107104209838,60.92,1,2,1,1,5,中楼层,混合结构,未知,简装,板楼,平层,0.5,无,生态城,高新,南,2021.08.16,2021-07-13,4,满五年,108,105
26,107104195064,56,1,2,1,2,1,低楼层,未知结构,未知,精装,暂无数据,平层,1.0,暂无数据,齐门,姑苏,南,2021.08.16,2021-07-09,24,满两年,118,105
27,107102935030,240.02,2,4,1,3,1,低楼层,钢混结构,未知,毛坯,板楼,暂无数据,0.25,无,青剑湖,工业园区,南北,2021.08.16,2020-08-14,22,满五年,1020,1006
28,107104162823,88.49,2,3,1,1,21,低楼层,钢混结构,未知,精装,板楼,平层,1.0,有,松陵,吴江,南,2021.08.15,2021-07-01,6,暂无数据,175,173
