,Id,square,livingRoom,bedRoom,Kitchen,bathroom,totalFloor,floor,buildingStructure,builtYear,renovationCondition,buildingType,houseStructure,stairsHouseRatio,hasElevator,secondaryDistrict,primaryDistrict,orientation,tradeTime,daysOnMarket,follower,ageProperty,listPrice,transactionPrice
0,107103849968,58.06,1,1,1,1,12,高楼层,钢混结构,未知,精装,板楼,平层,1.0,有,松陵,吴江,南,2021.08.09,2021-04-14,4,满两年,50,50
1,107104064032,63.68,2,2,1,1,24,高楼层,钢混结构,未知,精装,板塔结合,暂无数据,0.3333333333333333,有,古里镇,常熟,南,2021.08.09,2021-06-06,0,暂无数据,95,92
2,107104240994,210.96,3,5,1,3,4,中楼层,混合结构,未知,精装,板塔结合,复式,0.16666666666666666,无,城南,吴中,南,2021.08.09,2021-07-21,15,满两年,880,615
3,107103669831,81.45,2,3,1,1,5,中楼层,砖混结构,未知,精装,板楼,平层,0.5,无,龙西,吴中,南,2021.08.09,2021-03-07,5,满五年,182,176
4,107104087150,127.6,2,3,1,2,5,中楼层,钢混结构,未知,精装,板塔结合,错层,0.5,无,玉山老城区,昆山,南,2021.08.09,2021-06-11,16,满五年,263,262
5,107104281827,74.4,2,2,1,1,27,中楼层,钢混结构,未知,简装,板塔结合,平层,0.125,有,陆家,昆山,南,2021.08.09,2021-08-03,2,满两年,112,110
6,107104035591,82,2,2,1,1,26,中楼层,钢混结构,未知,简装,板塔结合,平层,0.5,有,元和,相城,南,2021.08.09,2021-05-30,5,暂无数据,158,167
7,107104252785,90.03,2,3,1,1,33,中楼层,钢混结构,未知,精装,板塔结合,平层,0.5,有,甪直,吴中,南,2021.08.09,2021-07-25,2,暂无数据,208,203
8,107104293349,93.26,1,3,1,1,6,低楼层,钢混结构,未知,精装,板塔结合,平层,0.5,暂无数据,千灯,昆山,南,2021.08.09,2021-08-06,0,满两年,108,107
9,107103809504,61.52,2,2,1,1,6,低楼层,钢混结构,未知,简装,板楼,暂无数据,0.5,无,淀山湖,昆山,南北,2021.08.09,2021-04-05,0,暂无数据,71,70
