,Id,square,livingRoom,bedRoom,Kitchen,bathroom,totalFloor,floor,buildingStructure,builtYear,renovationCondition,buildingType,houseStructure,stairsHouseRatio,hasElevator,secondaryDistrict,primaryDistrict,orientation,tradeTime,daysOnMarket,follower,ageProperty,listPrice,transactionPrice
0,107103942286,92.72,2,3,1,1,34,高楼层,钢混结构,未知,精装,板楼,平层,0.5,有,太湖新城（吴江）,吴江,南,2021.08.14,2021-05-06,18,满两年,213,206
1,107103936804,134.48,2,3,1,2,20,中楼层,钢混结构,未知,精装,板塔结合,平层,1.0,有,湖东CBD,工业园区,南,2021.08.14,2021-05-05,33,满五年,720,702
2,107104316094,62.68,1,2,1,1,6,低楼层,钢混结构,未知,精装,板楼,平层,0.5,无,葑门,姑苏,南,2021.08.14,2021-08-11,1,满五年,164,162
3,107103939987,128.22,2,3,1,2,26,高楼层,钢混结构,未知,精装,平房,平层,0.5,有,科教新城,太仓,南,2021.08.14,2021-05-06,1,暂无数据,263,257
4,107103819433,128.21,2,3,1,2,4,中楼层,砖混结构,未知,精装,板楼,平层,0.5,无,双湖,工业园区,南北,2021.08.14,2021-04-07,7,满五年,742,750
5,107103615854,36.9,1,1,1,1,22,中楼层,钢混结构,未知,精装,板塔结合,平层,1.3333333333333333,有,狮山,高新,南,2021.08.14,2021-02-24,45,暂无数据,102,95
6,107103731154,105,2,3,1,1,28,中楼层,钢混结构,未知,精装,板楼,平层,0.5,有,东环,工业园区,南,2021.08.14,2021-03-20,39,满五年,470,458
7,107104019761,94.61,2,2,1,1,33,中楼层,钢混结构,未知,精装,板塔结合,平层,0.6666666666666666,有,湖东,工业园区,南,2021.08.14,2021-05-26,8,满两年,405,387
8,107103670774,125.95,2,4,1,2,6,中楼层,钢混结构,未知,精装,板楼,复式,0.1111111111111111,暂无数据,高铁新城,相城,南,2021.08.14,2021-03-07,7,暂无数据,480,478
9,107104130857,98.27,2,3,1,1,22,中楼层,钢混结构,未知,简装,塔楼,平层,0.25,有,玉山老城区,昆山,南,2021.08.14,2021-06-23,1,暂无数据,195,194
10,107104296632,136.06,2,3,1,2,31,中楼层,钢混结构,未知,精装,塔楼,平层,1.0,有,湖东,工业园区,南,2021.08.14,2021-08-07,4,满两年,640,638
11,107104051173,85,2,3,1,1,34,中楼层,钢混结构,未知,简装,板塔结合,平层,0.3333333333333333,暂无数据,花桥,昆山,南,2021.08.14,2021-06-04,5,暂无数据,180,179
12,107103984095,164,2,3,1,2,6,高楼层,钢混结构,未知,精装,板塔结合,暂无数据,0.3333333333333333,有,娄江新城,太仓,南,2021.08.14,2021-05-16,0,满五年,288,285
13,107103817670,96.2,2,2,1,1,17,中楼层,钢混结构,未知,精装,板楼,平层,0.6666666666666666,有,沧浪新城,姑苏,南,2021.08.13,2021-04-07,4,暂无数据,358,342
14,107103898788,146.44,2,4,1,2,11,低楼层,钢混结构,未知,精装,板楼,平层,0.5,有,东环,工业园区,南,2021.08.13,2021-04-25,35,满五年,480,458
15,107103374738,84.3,1,3,1,1,24,低楼层,钢混结构,未知,毛坯,板楼,暂无数据,0.5,有,花桥,昆山,南,2021.08.13,2020-12-08,4,满五年,183,180
16,107104250773,61,1,2,1,1,5,中楼层,钢混结构,未知,简装,板楼,平层,0.5,无,浒关,高新,南,2021.08.13,2021-07-24,0,满五年,135,133
17,107104174393,82.86,2,3,1,1,6,高楼层,钢混结构,未知,精装,板塔结合,平层,0.5,无,松陵,吴江,南,2021.08.13,2021-07-04,12,满两年,156,152
18,107103882276,70.04,1,2,1,1,6,低楼层,混合结构,未知,精装,板楼,平层,0.5,无,沧浪新城,姑苏,南,2021.08.13,2021-04-22,7,满两年,180,174
19,107103325563,50,1,1,1,1,18,高楼层,混合结构,未知,精装,板楼,平层,0.16666666666666666,有,青剑湖,工业园区,东,2021.08.13,2020-11-25,1,暂无数据,64,60
20,107104296780,89.59,2,3,1,1,25,中楼层,钢混结构,未知,精装,板塔结合,平层,0.5,有,尹山湖,吴中,南北,2021.08.13,2021-08-07,0,满五年,275,265
21,107103935159,44.11,1,2,1,1,7,中楼层,钢混结构,未知,精装,板楼,平层,0.3333333333333333,无,金门,姑苏,南北,2021.08.13,2021-05-05,19,暂无数据,125,122
22,107104041428,69,1,2,1,1,21,中楼层,钢混结构,未知,毛坯,板楼,平层,0.4,有,松陵,吴江,南西,2021.08.13,2021-06-01,3,暂无数据,75,75
23,107103815045,86.63,2,2,1,1,17,低楼层,钢混结构,未知,精装,板塔结合,平层,0.6666666666666666,有,城南,吴中,南,2021.08.13,2021-04-06,47,满五年,181,175
24,107104009582,64.79,1,3,1,1,6,高楼层,混合结构,未知,精装,板楼,平层,0.3333333333333333,无,金门,姑苏,南,2021.08.13,2021-05-23,12,满两年,146,143
25,107103988997,138.97,2,3,1,2,5,中楼层,钢混结构,未知,精装,板楼,平层,0.5,无,松陵,吴江,南,2021.08.13,2021-05-18,9,满两年,233,235
26,107104011781,30.46,1,1,1,1,28,高楼层,框架结构,未知,精装,板楼,平层,0.625,有,花桥,昆山,西,2021.08.13,2021-05-24,4,满两年,33,33
27,107103561622,28.58,1,1,1,1,28,中楼层,钢混结构,未知,简装,板楼,平层,0.8333333333333334,有,平江新城,姑苏,南,2021.08.13,2021-02-01,9,暂无数据,40,40
28,107102320931,127.1,2,3,1,2,24,高楼层,混合结构,未知,精装,板楼,平层,1.0,有,东沙湖,工业园区,南,2021.08.13,2020-03-31,54,满五年,760,740
