,Id,square,livingRoom,bedRoom,Kitchen,bathroom,totalFloor,floor,buildingStructure,builtYear,renovationCondition,buildingType,houseStructure,stairsHouseRatio,hasElevator,secondaryDistrict,primaryDistrict,orientation,tradeTime,daysOnMarket,follower,ageProperty,listPrice,transactionPrice
0,107102727081,105.45,2,6,1,2,7,高楼层,钢混结构,未知,毛坯,板楼,复式,0.5,无,花桥,昆山,南,2021.08.09,2020-06-27,21,暂无数据,150,147
1,107104268363,84.68,2,3,1,1,27,高楼层,钢混结构,未知,精装,板塔结合,平层,0.5,有,湖东,工业园区,南北,2021.08.09,2021-07-30,6,满五年,479,471
2,107104068226,56.16,1,2,1,1,6,中楼层,混合结构,未知,简装,板楼,平层,0.5,无,平江新城,姑苏,南北,2021.08.09,2021-06-06,14,满五年,177,171
3,107102355347,87.59,2,3,1,1,27,中楼层,钢混结构,未知,精装,板塔结合,平层,1.0,有,湖东,工业园区,东南,2021.08.09,2020-04-07,63,满五年,459,453
4,107104236280,88.14,1,2,1,1,24,高楼层,钢混结构,未知,精装,板楼,平层,0.5,有,沧浪新城,姑苏,南,2021.08.09,2021-07-20,4,满两年,331,322
5,107103689050,105.21,1,3,1,1,18,高楼层,钢混结构,未知,精装,板楼,平层,0.6666666666666666,有,金阊新城,姑苏,南,2021.08.09,2021-03-11,6,满五年,240,230
6,107103535019,55.24,1,1,1,1,33,中楼层,钢混结构,未知,精装,塔楼,暂无数据,1.0,有,沧浪新城,姑苏,北,2021.08.09,2021-01-23,15,满两年,61,60
7,107104242271,104.08,2,3,1,1,18,低楼层,钢混结构,未知,精装,板塔结合,平层,0.5,有,湖东CBD,工业园区,南,2021.08.09,2021-07-22,10,满五年,473,458
8,107104172602,79.01,2,3,1,1,7,中楼层,钢混结构,未知,精装,板楼,平层,0.5,无,玉山城北,昆山,南,2021.08.09,2021-07-03,27,满两年,138,133
9,107103391101,101.94,2,3,1,1,27,低楼层,钢混结构,未知,精装,板楼,平层,0.5,有,尹山湖,吴中,南,2021.08.09,2020-12-13,106,满两年,230,223
10,107101686771,127.41,1,3,1,2,30,低楼层,钢混结构,未知,毛坯,板楼,平层,0.5,有,平江新城,姑苏,南,2021.08.09,2019-08-26,19,暂无数据,309,304
11,107103978634,67.12,1,1,1,1,12,低楼层,钢混结构,未知,简装,板楼,平层,2.0,有,巴城,昆山,南,2021.08.09,2021-05-15,8,满两年,66,65
12,107104288592,88.86,1,2,1,1,34,中楼层,钢混结构,未知,精装,板塔结合,暂无数据,0.6666666666666666,有,花桥,昆山,南,2021.08.09,2021-08-05,1,满五年,263,262
13,107104297752,142.77,1,3,1,2,24,低楼层,钢混结构,未知,毛坯,塔楼,平层,0.5,有,花桥,昆山,南北,2021.08.09,2021-08-07,0,满两年,187,187
14,107103760593,119.46,2,3,1,1,4,中楼层,钢混结构,未知,简装,板塔结合,平层,0.5,暂无数据,锦丰,张家港,南北,2021.08.09,2021-03-25,0,暂无数据,66,64
15,107103593472,140.05,2,4,1,2,25,高楼层,钢混结构,未知,精装,板楼,平层,0.5,有,城南,吴中,南,2021.08.09,2021-02-20,15,满两年,350,340
16,107104271510,79.14,1,2,1,1,5,中楼层,钢混结构,未知,精装,板楼,平层,0.5,无,望亭,相城,南北,2021.08.09,2021-07-31,1,满两年,125,122
17,107104266239,118.07,2,3,1,2,34,中楼层,钢混结构,未知,精装,板塔结合,平层,0.5,有,花桥,昆山,南,2021.08.08,2021-07-30,1,满两年,350,346
18,107104282772,48.17,1,1,1,1,16,高楼层,钢混结构,未知,精装,板塔结合,平层,0.25,有,花桥,昆山,南,2021.08.08,2021-08-03,0,暂无数据,93,89
19,107104020401,90.02,2,3,1,1,30,高楼层,钢混结构,未知,精装,板楼,平层,0.5,有,花桥,昆山,南北,2021.08.08,2021-05-27,18,满五年,202,199
20,107104237872,97.07,2,3,1,1,33,中楼层,钢混结构,未知,精装,板楼,平层,0.25,暂无数据,玉山老城区,昆山,南,2021.08.08,2021-07-20,3,暂无数据,221,219
21,107104138130,62.07,2,1,1,1,17,高楼层,钢混结构,未知,精装,板塔结合,平层,0.3333333333333333,有,周市,昆山,南北,2021.08.08,2021-06-25,3,满两年,108,107
22,107104272645,68.55,1,2,1,1,32,低楼层,框架结构,未知,简装,板塔结合,平层,0.25,有,开发区,昆山,南,2021.08.08,2021-07-31,2,暂无数据,150,147
23,107103895217,54.87,1,3,1,1,11,低楼层,钢混结构,未知,简装,板楼,复式,0.2,有,周市,昆山,南,2021.08.08,2021-04-25,4,满五年,135,133
24,107104182613,63.4,1,2,1,1,6,高楼层,钢混结构,未知,精装,板塔结合,平层,0.5,无,金门,姑苏,南,2021.08.08,2021-07-06,18,满五年,134,132
25,107104289138,57,1,2,1,1,3,低楼层,钢混结构,未知,简装,板楼,平层,0.5,无,桃花坞,姑苏,南,2021.08.08,2021-08-05,0,满五年,229,213
26,107102611093,131.87,2,3,1,2,9,低楼层,钢混结构,未知,精装,板楼,平层,0.5,有,元和,相城,南,2021.08.08,2020-05-31,5,满两年,256,250
27,107101943737,113,2,3,1,1,18,中楼层,钢混结构,未知,精装,板楼,平层,1.0,有,郭巷,吴中,南,2021.08.08,2019-11-04,21,暂无数据,316,305
28,107103471954,61.85,1,2,1,1,7,中楼层,混合结构,未知,精装,板楼,平层,0.5,无,葑门,姑苏,南,2021.08.08,2021-01-06,22,满两年,156,147
