,Id,square,livingRoom,bedRoom,Kitchen,bathroom,totalFloor,floor,buildingStructure,builtYear,renovationCondition,buildingType,houseStructure,stairsHouseRatio,hasElevator,secondaryDistrict,primaryDistrict,orientation,tradeTime,daysOnMarket,follower,ageProperty,listPrice,transactionPrice
0,107104296357,43.73,1,2,1,1,6,低楼层,钢混结构,未知,其他,板楼,平层,0.5,无,金门,姑苏,南,2021.08.07,2021-08-07,0,满两年,115,115
1,107104084676,68.86,1,3,1,1,6,低楼层,混合结构,未知,简装,板楼,平层,0.5,无,葑门,姑苏,南,2021.08.07,2021-06-11,4,满五年,249,240
2,107103078971,136.95,2,3,1,2,26,中楼层,钢混结构,未知,精装,塔楼,平层,0.5,有,湖东,工业园区,南,2021.08.07,2020-09-19,77,满两年,640,638
3,107103637862,49.06,1,1,1,1,11,低楼层,钢混结构,未知,精装,板楼,平层,0.125,有,香山,吴中,南,2021.08.07,2021-02-28,33,满两年,76,75
4,107103777892,72.63,1,2,1,1,17,低楼层,钢混结构,未知,精装,板楼,平层,0.5,有,平江新城,姑苏,南,2021.08.07,2021-03-28,63,满两年,179,179
5,107104291478,126.99,2,4,1,2,26,中楼层,钢混结构,未知,精装,板楼,平层,0.6666666666666666,有,周市,昆山,南,2021.08.07,2021-08-05,1,暂无数据,340,338
6,107103655008,167.82,1,5,1,2,5,高楼层,混合结构,未知,精装,板楼,复式,0.5,无,城南,吴中,南,2021.08.07,2021-03-04,24,满两年,303,295
7,107104163602,67.69,1,2,1,1,6,中楼层,混合结构,未知,精装,板楼,平层,0.5,无,金门,姑苏,南,2021.08.07,2021-07-01,40,满五年,151,150
8,107104263815,90.46,1,2,1,1,16,中楼层,钢混结构,未知,精装,板塔结合,平层,0.5,有,木渎,吴中,南,2021.08.07,2021-07-29,0,满五年,215,205
9,107103477445,52.78,1,1,1,1,22,中楼层,钢混结构,未知,精装,板塔结合,平层,3.0,有,玉山老城区,昆山,西,2021.08.07,2021-01-07,1,满五年,54,52
10,107103170647,64,1,2,1,1,6,中楼层,钢混结构,未知,精装,板楼,平层,0.5,无,渭塘,相城,东南,2021.08.07,2020-10-14,15,满两年,118,114
11,107103930260,100.56,2,3,1,1,33,低楼层,钢混结构,未知,精装,板塔结合,平层,0.5,有,花桥,昆山,南,2021.08.07,2021-05-03,16,满两年,316,301
12,107103820859,96.82,2,2,1,1,25,低楼层,钢混结构,未知,精装,板楼,平层,0.5,有,湖东,工业园区,南,2021.08.07,2021-04-07,15,满五年,396,387
13,107103807652,80.08,2,2,1,1,26,中楼层,钢混结构,未知,精装,塔楼,平层,0.5,有,千灯,昆山,南,2021.08.06,2021-04-04,15,满两年,109,108
14,107104242040,118.89,2,3,1,1,7,高楼层,混合结构,未知,精装,板塔结合,平层,0.3333333333333333,有,开发区,昆山,南,2021.08.06,2021-07-22,14,满五年,282,273
15,107103131279,69.79,1,2,1,1,5,中楼层,钢混结构,未知,简装,板楼,平层,0.5,无,元和,相城,南,2021.08.06,2020-10-03,24,满五年,145,136
16,107103985375,94.62,2,3,1,1,6,低楼层,钢混结构,未知,精装,板楼,平层,1.0,暂无数据,玉山城北,昆山,南,2021.08.06,2021-05-17,3,满五年,157,152
17,107104265445,87.06,2,2,1,1,27,中楼层,钢混结构,未知,精装,塔楼,平层,0.6666666666666666,有,千灯,昆山,南,2021.08.06,2021-07-30,4,满两年,120,118
18,107104220417,95.11,2,3,1,1,18,中楼层,钢混结构,未知,精装,板楼,平层,0.5,有,城南,吴中,南,2021.08.06,2021-07-16,4,满两年,238,231
19,107102538529,53.16,1,2,1,1,9,低楼层,钢混结构,未知,简装,板楼,平层,0.4,有,玉山城北,昆山,西,2021.08.06,2020-05-16,23,满两年,75,75
20,107104208242,86.09,2,3,1,1,10,高楼层,钢混结构,未知,精装,板楼,复式,0.5,有,横塘,高新,南,2021.08.06,2021-07-13,3,暂无数据,239,230
21,107103986250,62.08,2,1,1,1,27,低楼层,钢混结构,未知,精装,板楼,平层,0.5,有,花桥,昆山,南,2021.08.06,2021-05-17,5,满五年,122,122
22,107104244528,81.05,2,2,1,2,33,中楼层,钢混结构,未知,毛坯,板塔结合,平层,0.6666666666666666,有,开发区,昆山,南,2021.08.06,2021-07-22,5,满两年,152,150
23,107104102926,89.92,2,2,1,1,11,中楼层,钢混结构,未知,精装,板楼,平层,0.5,有,玉山城南,昆山,南北,2021.08.06,2021-06-15,0,满两年,171,168
24,107103038210,128.62,2,3,1,1,4,中楼层,钢混结构,未知,精装,板楼,平层,0.5,无,桃花坞,姑苏,南,2021.08.06,2020-09-09,28,满五年,398,355
25,107104095216,82,1,2,1,1,5,中楼层,混合结构,未知,精装,板楼,平层,0.5,无,光福,吴中,南,2021.08.06,2021-06-13,2,暂无数据,102,97
26,107103707906,70.2,1,2,1,1,25,低楼层,钢混结构,未知,精装,板楼,平层,0.5,有,狮山,高新,南,2021.08.06,2021-03-15,1,满两年,265,265
27,107103676335,107.93,1,3,1,1,5,低楼层,钢混结构,未知,简装,板楼,平层,0.5,无,松陵,吴江,南北,2021.08.06,2021-03-08,11,满五年,193,188
28,107103454970,42.47,1,2,1,1,21,中楼层,钢混结构,未知,精装,塔楼,复式,0.5,有,郭巷,吴中,北,2021.08.06,2021-01-01,19,满两年,61,59
29,107103870762,52.1,1,2,0,1,7,高楼层,砖混结构,未知,简装,板楼,平层,0.3333333333333333,无,胥江,姑苏,南,2021.08.06,2021-04-19,18,满两年,110,102
