,Id,square,livingRoom,bedRoom,Kitchen,bathroom,totalFloor,floor,buildingStructure,builtYear,renovationCondition,buildingType,houseStructure,stairsHouseRatio,hasElevator,secondaryDistrict,primaryDistrict,orientation,tradeTime,daysOnMarket,follower,ageProperty,listPrice,transactionPrice
0,107104336660,124,2,3,1,2,11,高楼层,钢混结构,未知,其他,板塔结合,暂无数据,0.5,有,周市,昆山,南,2021.08.17,2021-08-16,0,暂无数据,250,248
1,107103462847,79.86,1,2,1,1,11,中楼层,钢混结构,未知,精装,板楼,平层,0.5,有,黄埭,相城,南,2021.08.17,2021-01-03,12,暂无数据,133,132
2,107103981068,53.43,1,2,1,1,6,高楼层,混合结构,未知,精装,板楼,平层,0.5,无,苏苑,吴中,南,2021.08.17,2021-05-16,8,满五年,120,119
3,107101392854,470.81,2,6,1,5,3,低楼层,钢混结构,未知,毛坯,板塔结合,复式,0.5,有,木渎,吴中,南,2021.08.17,2019-06-04,29,满两年,1180,1060
4,107103259631,52.41,2,2,2,2,15,中楼层,钢混结构,未知,精装,板塔结合,平层,0.6,有,木渎,吴中,东,2021.08.17,2020-11-06,6,满两年,67,65
5,107102330380,136.06,2,4,1,2,18,高楼层,钢混结构,未知,精装,板楼,平层,0.6666666666666666,有,湖东,工业园区,南,2021.08.17,2020-04-02,126,满五年,635,615
6,107101125006,168.77,2,4,1,2,11,中楼层,钢混结构,未知,毛坯,板塔结合,平层,1.0,有,湖东CBD,工业园区,南,2021.08.17,2019-03-16,47,满两年,672,665
7,107104087434,43.41,1,1,1,1,7,高楼层,砖混结构,未知,精装,板楼,复式,0.3333333333333333,无,金门,姑苏,南北,2021.08.17,2021-06-11,27,满两年,103,98
8,107103755126,160,2,3,2,2,18,高楼层,钢混结构,未知,毛坯,板塔结合,平层,1.0,有,城中心,张家港,南,2021.08.17,2021-03-25,3,暂无数据,249,235
9,107104016432,46.48,1,2,1,1,6,高楼层,钢混结构,未知,精装,板楼,平层,0.5,无,金门,姑苏,南,2021.08.17,2021-05-25,120,满五年,109,109
10,107104124443,96,2,3,1,1,22,高楼层,钢混结构,未知,精装,板楼,平层,0.5,有,沧浪新城,姑苏,南,2021.08.17,2021-06-21,34,满五年,345,335
