,Id,square,livingRoom,bedRoom,Kitchen,bathroom,totalFloor,floor,buildingStructure,builtYear,renovationCondition,buildingType,houseStructure,stairsHouseRatio,hasElevator,secondaryDistrict,primaryDistrict,orientation,tradeTime,daysOnMarket,follower,ageProperty,listPrice,transactionPrice
0,107103656172,46.87,1,2,1,2,12,中楼层,钢混结构,未知,精装,板塔结合,暂无数据,2.5,有,木渎,吴中,西,2021.08.08,2021-03-04,15,满两年,65,61
1,107102927699,87.92,2,2,1,1,31,高楼层,钢混结构,未知,精装,板楼,平层,0.5,有,周市,昆山,南,2021.08.08,2020-08-13,16,满五年,148,146
2,107104111841,163.67,2,4,1,2,8,高楼层,钢混结构,未知,精装,板楼,平层,1.0,有,湖东,工业园区,南,2021.08.08,2021-06-18,14,暂无数据,1320,1290
3,107102920942,88.06,2,2,1,1,18,中楼层,钢混结构,未知,精装,塔楼,平层,0.6666666666666666,有,湖东,工业园区,南北,2021.08.08,2020-08-11,18,满五年,359,352
4,107102721984,314,2,5,1,3,2,低楼层,钢混结构,未知,毛坯,板塔结合,暂无数据,1.0,暂无数据,同里,吴江,南,2021.08.08,2020-06-26,31,暂无数据,738,710
5,107103696972,78.93,1,2,1,1,35,高楼层,钢混结构,未知,精装,板楼,平层,0.5,有,尹山湖,吴中,南,2021.08.08,2021-03-13,53,满两年,232,225
6,107104228111,125.28,2,3,1,2,33,高楼层,钢混结构,未知,毛坯,板塔结合,平层,0.5,有,木渎,吴中,南,2021.08.08,2021-07-18,4,满两年,290,280
7,107104295255,141,2,2,1,2,25,低楼层,钢混结构,未知,其他,板楼,平层,1.0,有,周市,昆山,南北,2021.08.08,2021-08-06,0,暂无数据,270,268
8,107104203974,90.12,2,2,1,1,25,低楼层,钢混结构,未知,简装,板塔结合,平层,0.4,有,花桥,昆山,南北,2021.08.08,2021-07-11,5,满两年,171,170
9,107103826882,90.63,2,3,1,1,10,中楼层,钢混结构,未知,精装,板塔结合,平层,0.5,有,花桥,昆山,南北,2021.08.08,2021-04-09,13,满两年,198,195
10,107104271592,86,2,1,2,1,6,中楼层,砖混结构,未知,精装,板塔结合,平层,0.5,无,花桥,昆山,南北,2021.08.08,2021-07-31,0,暂无数据,156,153
11,107103270051,89,2,3,1,1,18,中楼层,钢混结构,未知,精装,板楼,平层,0.5,有,玉山高新区,昆山,南,2021.08.08,2020-11-09,9,暂无数据,156,154
12,107103977280,108.7,2,3,1,1,29,高楼层,钢混结构,未知,精装,板楼,平层,0.25,有,松陵,吴江,南,2021.08.08,2021-05-15,5,满两年,250,241
