,Id,square,livingRoom,bedRoom,Kitchen,bathroom,totalFloor,floor,buildingStructure,builtYear,renovationCondition,buildingType,houseStructure,stairsHouseRatio,hasElevator,secondaryDistrict,primaryDistrict,orientation,tradeTime,daysOnMarket,follower,ageProperty,listPrice,transactionPrice
0,107103508741,81,2,2,1,1,6,高楼层,混合结构,未知,精装,板楼,平层,0.5,无,南门,姑苏,南北,2021.08.04,2021-01-16,71,满五年,290,275
1,107103525012,102.1,2,3,1,2,6,高楼层,钢混结构,未知,精装,板楼,平层,0.5,无,元和,相城,南,2021.08.04,2021-01-20,35,满五年,230,226
2,107104287622,70.91,1,2,1,1,6,高楼层,混合结构,未知,其他,板楼,平层,0.5,无,东环,工业园区,南,2021.08.04,2021-08-04,0,暂无数据,235,234
3,107103946169,53.36,1,2,1,1,4,低楼层,钢混结构,未知,毛坯,板楼,平层,0.3333333333333333,无,苏州大学,姑苏,南,2021.08.04,2021-05-07,13,暂无数据,172,166
4,107103893043,86.98,2,3,1,1,6,中楼层,钢混结构,未知,精装,板楼,平层,0.5,无,太平,相城,南北,2021.08.04,2021-04-24,15,满五年,175,171
5,107103044700,129.58,2,3,1,2,12,中楼层,钢混结构,未知,精装,板楼,平层,0.5,有,周市,昆山,南北,2021.08.04,2020-09-10,32,满五年,283,292
6,107104081983,57.04,1,1,1,1,25,低楼层,钢混结构,未知,精装,板塔结合,平层,0.2857142857142857,有,盛泽,吴江,南,2021.08.04,2021-06-10,0,暂无数据,53,52
7,107104016101,73.72,2,2,1,1,17,高楼层,钢混结构,未知,精装,板楼,平层,0.5,有,黄桥,相城,南,2021.08.04,2021-05-25,15,暂无数据,146,142
8,107104220446,87.51,2,2,1,1,25,高楼层,钢混结构,未知,精装,塔楼,平层,0.5,有,太湖新城（吴江）,吴江,南,2021.08.04,2021-07-16,1,满两年,164,158
9,107104014037,45.6,1,2,1,1,19,中楼层,钢混结构,未知,精装,塔楼,复式,0.3,有,元和,相城,北,2021.08.04,2021-05-25,7,满五年,51,48
10,107103782017,135.22,2,3,1,2,10,中楼层,钢混结构,未知,精装,板塔结合,平层,0.5,有,湖东CBD,工业园区,南,2021.08.04,2021-03-29,60,满五年,578,564
11,107103959587,172.96,2,5,1,3,11,高楼层,钢混结构,未知,精装,板楼,平层,0.5,有,玲珑,工业园区,南,2021.08.04,2021-05-10,37,满五年,1180,1140
12,107103747837,50.14,1,2,1,1,3,低楼层,钢混结构,未知,简装,板楼,平层,0.14285714285714285,无,观前街,姑苏,南,2021.08.04,2021-03-24,5,满两年,135,115
13,107104284146,180.11,2,4,1,2,3,低楼层,未知结构,未知,其他,暂无数据,暂无数据,0.5,暂无数据,张浦,昆山,南北,2021.08.04,2021-08-04,0,暂无数据,307,305
14,107103907308,74.51,1,2,1,1,24,低楼层,钢混结构,未知,毛坯,板楼,平层,0.5,有,平江新城,姑苏,南,2021.08.04,2021-04-28,34,暂无数据,198,200
15,107103003116,50.67,1,1,1,1,28,中楼层,钢混结构,未知,精装,板楼,平层,0.8333333333333334,有,平江新城,姑苏,东,2021.08.04,2020-08-31,4,暂无数据,67,66
16,107104167970,99.51,2,2,1,1,17,高楼层,钢混结构,未知,精装,板塔结合,平层,1.0,有,周市,昆山,南北,2021.08.04,2021-07-02,3,暂无数据,205,200
17,107102936414,137.51,2,3,1,2,18,中楼层,钢混结构,未知,精装,板楼,平层,0.6666666666666666,有,沧浪新城,姑苏,南,2021.08.04,2020-08-15,42,满两年,475,465
18,107103958660,58.86,1,1,1,1,18,高楼层,钢混结构,未知,精装,板楼,平层,0.5,有,湖东,工业园区,南北,2021.08.04,2021-05-10,23,满两年,204,200
19,107103888280,116,2,3,1,2,18,中楼层,钢混结构,未知,精装,板楼,暂无数据,0.5,有,狮山,高新,南,2021.08.04,2021-04-23,9,暂无数据,615,610
20,107103663189,192.38,2,3,0,3,12,中楼层,钢混结构,未知,精装,板楼,平层,0.5,有,独墅湖高教区,工业园区,南,2021.08.04,2021-03-05,23,满两年,930,910
21,107104079806,43.94,2,1,1,1,9,高楼层,钢混结构,未知,精装,板塔结合,复式,0.2,有,辛庄镇,常熟,北,2021.08.04,2021-06-09,12,暂无数据,30,28
22,107104263116,359.51,2,5,1,3,3,低楼层,钢混结构,未知,精装,板楼,复式,0.3333333333333333,无,湖东CBD,工业园区,南北,2021.08.04,2021-07-29,4,满两年,2349,2260
23,107102391995,92.3,2,2,1,1,9,中楼层,钢混结构,未知,精装,板楼,平层,0.3333333333333333,有,太平,相城,南,2021.08.04,2020-04-15,3,暂无数据,185,177
24,107103689800,78.15,1,1,1,1,42,高楼层,钢混结构,未知,精装,板塔结合,平层,0.8571428571428571,有,湖东CBD,工业园区,北,2021.08.04,2021-03-11,68,满两年,278,276
25,107103897181,75.05,1,1,1,2,18,中楼层,钢混结构,未知,毛坯,板塔结合,暂无数据,0.2,有,太湖新城（吴江）,吴江,北,2021.08.04,2021-04-25,1,暂无数据,80,77
26,107104164354,48.99,1,1,1,1,20,高楼层,钢混结构,未知,毛坯,板塔结合,平层,1.0,有,金阊新城,姑苏,南,2021.08.04,2021-07-01,2,满两年,56,54
27,107103374820,97.38,2,2,1,1,25,高楼层,钢混结构,未知,简装,塔楼,平层,0.6666666666666666,有,元和,相城,南北,2021.08.04,2020-12-08,18,满五年,201,197
28,107104262156,89.58,2,3,1,1,33,高楼层,钢混结构,未知,精装,板塔结合,平层,0.25,有,花桥,昆山,南,2021.08.04,2021-07-29,6,满两年,185,185
29,107103785384,130.43,2,3,1,2,23,中楼层,钢混结构,未知,毛坯,板塔结合,平层,1.0,有,锦丰,张家港,南,2021.08.04,2021-03-30,0,暂无数据,132,130
