,Id,square,livingRoom,bedRoom,Kitchen,bathroom,totalFloor,floor,buildingStructure,builtYear,renovationCondition,buildingType,houseStructure,stairsHouseRatio,hasElevator,secondaryDistrict,primaryDistrict,orientation,tradeTime,daysOnMarket,follower,ageProperty,listPrice,transactionPrice
0,107103820711,95.93,2,3,1,1,27,低楼层,钢混结构,未知,精装,板楼,平层,0.5,有,越溪,吴中,南,2021.08.04,2021-04-07,25,暂无数据,219,218
1,107103806480,134.7,3,3,1,2,5,低楼层,未知结构,未知,精装,暂无数据,复式,0.5,暂无数据,东山,吴中,南,2021.08.04,2021-04-04,37,暂无数据,220,214
2,107103760142,104.87,1,3,1,1,5,中楼层,未知结构,未知,简装,暂无数据,平层,0.5,暂无数据,金港,张家港,南,2021.08.04,2021-03-25,6,满五年,67,62
3,107103849087,240.86,2,4,1,2,2,低楼层,未知结构,未知,简装,暂无数据,平层,1.0,暂无数据,东山,吴中,南,2021.08.04,2021-04-14,87,暂无数据,246,220
4,107104071708,59.09,1,2,1,1,6,中楼层,混合结构,未知,简装,板塔结合,平层,0.5,无,金门,姑苏,南,2021.08.04,2021-06-07,23,满五年,138,132
5,107103723347,136.94,2,4,1,2,5,中楼层,钢混结构,未知,毛坯,板塔结合,平层,0.5,无,湖东,工业园区,南,2021.08.04,2021-03-18,35,满五年,462,450
6,107103885330,87.68,2,2,1,1,6,低楼层,砖混结构,未知,精装,塔楼,平层,0.5,暂无数据,玉山城北,昆山,南,2021.08.04,2021-04-23,11,满五年,156,154
7,107103538653,34.36,0,1,0,0,33,高楼层,钢混结构,未知,毛坯,板塔结合,平层,2.5,有,金阊新城,姑苏,北,2021.08.04,2021-01-24,0,暂无数据,43,41
8,107104112393,45.82,1,1,1,1,4,低楼层,混合结构,未知,简装,板塔结合,平层,0.5,无,斜塘,工业园区,南北,2021.08.04,2021-06-18,11,满五年,135,134
9,107104210831,135.95,2,3,1,2,24,高楼层,混合结构,未知,精装,板塔结合,平层,0.6666666666666666,有,开发区,昆山,南北,2021.08.04,2021-07-13,3,满五年,260,258
10,107104245440,85.8,2,2,1,1,7,中楼层,混合结构,未知,精装,板塔结合,平层,0.5,暂无数据,千灯,昆山,南,2021.08.04,2021-07-23,2,满五年,98,97
11,107104079531,88.65,1,2,1,1,33,中楼层,钢混结构,未知,精装,板塔结合,平层,0.5,有,花桥,昆山,南,2021.08.04,2021-06-09,7,暂无数据,275,200
12,107104134533,49.8,1,2,1,1,6,低楼层,混合结构,未知,简装,板楼,平层,0.25,无,娄门,姑苏,南北,2021.08.04,2021-06-24,1,暂无数据,132,128
13,107104005854,40.88,1,1,1,1,25,中楼层,钢混结构,未知,简装,塔楼,平层,0.25,有,金门,姑苏,南,2021.08.04,2021-05-22,16,满五年,80,77
14,107103808311,107.04,2,3,1,2,17,中楼层,未知结构,未知,精装,暂无数据,平层,0.1111111111111111,暂无数据,城东,张家港,南,2021.08.04,2021-04-04,5,满两年,86,85
15,107104002447,236.77,2,4,1,2,3,低楼层,钢混结构,未知,毛坯,板楼,复式,0.3333333333333333,暂无数据,甪直,吴中,南北,2021.08.04,2021-05-22,15,暂无数据,1150,1088
16,107102905259,34,1,2,1,1,8,中楼层,钢混结构,未知,精装,板塔结合,暂无数据,0.5,有,元和,相城,南,2021.08.04,2020-08-07,37,暂无数据,44,42
17,107104103240,81,2,2,1,1,27,高楼层,钢混结构,未知,毛坯,塔楼,平层,0.5,有,千灯,昆山,南,2021.08.04,2021-06-15,15,暂无数据,92,90
18,107104134672,60.41,1,1,1,1,31,中楼层,钢混结构,未知,毛坯,板塔结合,平层,1.0,有,甪直,吴中,南,2021.08.04,2021-06-24,1,暂无数据,155,145
19,107104159099,63.46,1,2,1,1,5,中楼层,砖混结构,未知,毛坯,板楼,平层,0.5,无,阳山生态区,高新,南,2021.08.04,2021-06-30,12,满五年,128,125
20,107104247422,60.92,1,2,1,1,5,中楼层,钢混结构,未知,精装,板塔结合,平层,0.5,无,越溪,吴中,南北,2021.08.04,2021-07-23,2,满两年,137,134
21,107103065747,120.55,2,3,1,2,25,高楼层,钢混结构,未知,简装,板塔结合,平层,0.3333333333333333,有,花桥,昆山,南北,2021.08.04,2020-09-16,7,暂无数据,198,196
22,107103846106,87.68,2,3,1,1,29,低楼层,钢混结构,未知,简装,塔楼,平层,0.5,有,花桥,昆山,南,2021.08.04,2021-04-13,7,满两年,178,178
23,107104026949,96.68,1,3,1,2,5,高楼层,混合结构,未知,精装,板楼,跃层,0.5,无,生态城,高新,南,2021.08.04,2021-05-28,2,满两年,142,142
24,107103777569,90.01,1,2,1,1,6,中楼层,钢混结构,未知,毛坯,板楼,平层,0.5,无,张浦,昆山,南,2021.08.04,2021-03-28,22,满五年,97,96
25,107103831785,89.1,2,2,1,1,29,低楼层,钢混结构,未知,精装,板塔结合,平层,0.3333333333333333,有,高铁新城,相城,南,2021.08.04,2021-04-10,16,满两年,198,180
26,107103755192,141.64,2,4,1,2,25,中楼层,未知结构,未知,精装,暂无数据,平层,0.3333333333333333,有,张家港城南,张家港,南,2021.08.04,2021-03-25,2,满两年,260,254
27,107103693056,98.38,1,3,1,2,35,中楼层,钢混结构,未知,精装,板楼,平层,0.5,有,尹山湖,吴中,南,2021.08.04,2021-03-12,7,满两年,325,304
28,107103610468,43.03,2,2,1,1,26,中楼层,钢混结构,未知,精装,板楼,暂无数据,1.6666666666666667,有,木渎,吴中,西南,2021.08.04,2021-02-22,5,满两年,72,69
29,107103789668,88.65,2,2,1,1,26,低楼层,钢混结构,未知,精装,塔楼,平层,0.5,有,横塘,高新,南,2021.08.04,2021-03-31,11,满两年,350,335
