,Id,square,livingRoom,bedRoom,Kitchen,bathroom,totalFloor,floor,buildingStructure,builtYear,renovationCondition,buildingType,houseStructure,stairsHouseRatio,hasElevator,secondaryDistrict,primaryDistrict,orientation,tradeTime,daysOnMarket,follower,ageProperty,listPrice,transactionPrice
0,107104098214,129.96,2,3,1,2,32,中楼层,钢混结构,未知,精装,板楼,平层,0.5,有,沧浪新城,姑苏,南,2021.08.18,2021-06-14,44,满五年,460,448
1,107104283389,87.57,1,2,1,1,6,中楼层,钢混结构,未知,简装,板楼,平层,0.5,无,玉山老城区,昆山,南,2021.08.18,2021-08-03,2,满五年,257,251
2,107103926474,89.74,1,3,1,1,29,中楼层,钢混结构,未知,精装,板楼,平层,0.5,有,浒墅关经济技术开发区,高新,南,2021.08.18,2021-05-02,8,满两年,219,217
3,107104121263,72.9,1,2,1,1,3,低楼层,未知结构,未知,简装,暂无数据,平层,1.0,暂无数据,留园西园,姑苏,南,2021.08.18,2021-06-20,22,满五年,140,138
4,107103771682,88.21,2,3,1,1,9,低楼层,钢混结构,未知,精装,板楼,平层,0.3333333333333333,有,青剑湖,工业园区,南,2021.08.18,2021-03-27,14,满五年,304,290
5,107103860560,126.7,2,3,1,2,8,低楼层,钢混结构,未知,简装,板楼,平层,0.5,有,锦溪,昆山,南,2021.08.18,2021-04-16,5,暂无数据,159,157
6,107104338685,118.05,1,3,1,2,5,中楼层,钢混结构,未知,精装,板楼,平层,0.5,无,张浦,昆山,西,2021.08.18,2021-08-17,0,满五年,145,140
7,107104097307,85.24,2,2,1,1,11,高楼层,钢混结构,未知,精装,板楼,平层,0.5,有,玉山城南,昆山,南北,2021.08.18,2021-06-14,6,满五年,145,142
8,107103688155,129.32,2,3,1,2,18,中楼层,钢混结构,未知,精装,板楼,平层,0.5,有,城南,吴中,南,2021.08.18,2021-03-11,27,满五年,307,295
9,107104007190,134.99,1,3,1,2,15,低楼层,钢混结构,未知,精装,板楼,平层,0.6666666666666666,有,元和,相城,南,2021.08.18,2021-05-23,6,满五年,239,236
10,107104200799,135.15,2,3,1,2,28,低楼层,钢混结构,未知,简装,板楼,平层,0.5,有,尹山湖,吴中,南,2021.08.18,2021-07-11,61,满两年,298,292
11,107103887603,220,2,4,1,3,3,低楼层,钢混结构,未知,毛坯,板塔结合,暂无数据,0.16666666666666666,暂无数据,锦溪,昆山,南北,2021.08.18,2021-04-23,5,满两年,410,410
12,107104214631,99.39,2,2,1,1,11,低楼层,钢混结构,未知,精装,板楼,暂无数据,0.5,有,玉山城西,昆山,南,2021.08.18,2021-07-15,5,满两年,330,328
13,107104290496,97.45,2,3,1,1,6,中楼层,钢混结构,未知,精装,板塔结合,平层,0.5,无,千灯,昆山,南北,2021.08.18,2021-08-05,6,满两年,118,118
14,107104254499,90.98,2,2,1,1,18,高楼层,框架结构,未知,精装,塔楼,平层,1.0,有,巴城,昆山,南北,2021.08.18,2021-07-26,8,满两年,152,152
15,107103883018,91.71,2,2,1,1,11,中楼层,钢混结构,未知,简装,板楼,平层,3.3333333333333335,有,周市,昆山,南,2021.08.18,2021-04-22,10,满五年,151,147
16,107104066147,33.49,1,1,1,1,18,中楼层,钢混结构,未知,简装,板楼,平层,0.8888888888888888,有,元和,相城,东,2021.08.18,2021-06-06,0,暂无数据,38,37
17,107104116386,114.17,2,3,1,1,24,高楼层,钢混结构,未知,精装,板楼,平层,0.6666666666666666,有,周市,昆山,南,2021.08.18,2021-06-19,10,满五年,296,285
18,107103866017,51,1,1,1,1,27,高楼层,框架结构,未知,精装,板楼,平层,0.6666666666666666,有,花桥,昆山,西,2021.08.18,2021-04-18,22,暂无数据,66,65
19,107104295268,48.36,1,2,1,2,5,中楼层,钢混结构,未知,精装,板塔结合,复式,0.14285714285714285,有,松陵,吴江,东,2021.08.18,2021-08-06,5,满两年,45,42
20,107104265709,74.23,1,2,1,1,7,高楼层,钢混结构,未知,毛坯,板塔结合,平层,0.5,有,周庄,昆山,南北,2021.08.18,2021-07-30,7,满两年,79,75
21,107103957460,212.31,2,3,1,3,6,高楼层,钢混结构,未知,精装,板楼,平层,0.5,无,湖东,工业园区,南北,2021.08.18,2021-05-10,8,满五年,1150,1144
22,107103717685,62,1,1,1,1,33,高楼层,钢混结构,未知,精装,板楼,平层,1.25,有,元和,相城,南,2021.08.18,2021-03-17,5,满两年,92,90
23,107104120118,93.71,2,2,1,1,11,低楼层,钢混结构,未知,简装,塔楼,平层,0.5,有,张浦,昆山,南,2021.08.18,2021-06-20,4,满两年,102,99
24,107102978142,48.98,1,1,1,1,16,低楼层,钢混结构,未知,毛坯,板楼,平层,0.2222222222222222,有,科技城,高新,南,2021.08.18,2020-08-25,13,满两年,48,43
25,107103980436,112.1,2,3,1,1,16,低楼层,钢混结构,未知,精装,板楼,平层,0.6666666666666666,有,玉山城南,昆山,南,2021.08.18,2021-05-16,8,满五年,167,165
26,107103679484,64.34,1,2,1,1,12,高楼层,混合结构,未知,精装,板塔结合,平层,0.3333333333333333,有,张浦,昆山,南,2021.08.18,2021-03-09,17,满五年,89,87
27,107104122019,47.4,1,1,1,1,18,中楼层,钢混结构,未知,精装,塔楼,复式,1.3333333333333333,有,元和,相城,东南,2021.08.18,2021-06-20,6,满两年,54,55
28,107104331595,69.62,1,2,1,1,33,低楼层,钢混结构,未知,毛坯,板楼,平层,0.5,有,金阊新城,姑苏,南,2021.08.18,2021-08-15,1,暂无数据,130,127
29,107102296665,53.03,1,1,1,1,26,高楼层,钢混结构,未知,精装,板楼,平层,0.5714285714285714,有,元和,相城,西,2021.08.18,2020-03-25,19,满两年,59,56
