,Id,square,livingRoom,bedRoom,Kitchen,bathroom,totalFloor,floor,buildingStructure,builtYear,renovationCondition,buildingType,houseStructure,stairsHouseRatio,hasElevator,secondaryDistrict,primaryDistrict,orientation,tradeTime,daysOnMarket,follower,ageProperty,listPrice,transactionPrice
0,107104023888,84.95,2,3,1,1,9,高楼层,钢混结构,未知,精装,板楼,平层,1.5,有,元和,相城,南北,2021.08.15,2021-05-28,16,满两年,234,229
1,107104318825,39.25,1,1,1,1,16,低楼层,钢混结构,未知,精装,板楼,暂无数据,0.4,有,郭巷,吴中,南,2021.08.15,2021-08-12,0,满五年,105,105
2,107103860856,88.58,2,3,1,1,34,高楼层,钢混结构,未知,精装,板塔结合,平层,0.5,有,太湖新城（吴江）,吴江,南,2021.08.15,2021-04-16,23,暂无数据,215,208
3,107104261343,84.96,2,3,1,2,18,中楼层,钢混结构,未知,精装,塔楼,平层,0.4,有,花桥,昆山,南北,2021.08.15,2021-07-29,7,满五年,185,178
4,107103874118,50,2,2,1,1,25,高楼层,框架结构,未知,精装,板塔结合,复式,0.5555555555555556,有,花桥,昆山,北,2021.08.15,2021-04-19,13,满两年,100,98
5,107104064058,91.84,2,2,1,1,11,高楼层,未知结构,未知,精装,暂无数据,平层,0.5,暂无数据,东南,常熟,南北,2021.08.15,2021-06-06,2,暂无数据,122,123
6,107104050488,92.43,2,2,1,1,11,低楼层,钢混结构,未知,精装,板楼,平层,0.5,有,独墅湖高教区,工业园区,南,2021.08.15,2021-06-04,22,满五年,439,423
7,107104144437,58.25,2,2,1,1,11,中楼层,钢混结构,未知,精装,板楼,平层,0.25,有,元和,相城,东北,2021.08.15,2021-06-26,16,满五年,129,124
8,107104170798,140.85,2,4,1,2,17,中楼层,钢混结构,未知,毛坯,板塔结合,平层,0.5,有,锦丰,张家港,南北,2021.08.15,2021-07-03,2,满两年,143,138
9,107104075305,122,2,3,1,2,6,高楼层,钢混结构,未知,精装,板楼,复式,0.5,无,玉山城南,昆山,南北,2021.08.15,2021-06-08,5,满五年,155,152
10,107103835669,49.64,1,1,1,1,27,高楼层,框架结构,未知,精装,板楼,平层,0.6666666666666666,有,花桥,昆山,东,2021.08.15,2021-04-11,30,满五年,70,66
11,107104239919,31,1,1,1,1,25,高楼层,框架结构,未知,精装,板楼,平层,1.25,有,花桥,昆山,东北,2021.08.15,2021-07-21,8,满两年,33,33
12,107104030014,88.77,2,2,1,1,26,中楼层,钢混结构,未知,精装,板塔结合,平层,0.6666666666666666,有,木渎,吴中,南,2021.08.15,2021-05-29,7,满五年,185,181
13,107104204024,47.59,1,1,1,1,5,中楼层,钢混结构,未知,简装,板楼,平层,0.5,暂无数据,巴城,昆山,南,2021.08.15,2021-07-11,3,暂无数据,78,76
14,107104006013,89.92,1,2,1,1,12,中楼层,钢混结构,未知,精装,板楼,平层,1.0,有,城南,吴中,南北,2021.08.15,2021-05-23,27,满五年,189,175
15,107104317772,45.75,1,1,1,1,5,高楼层,混合结构,未知,毛坯,板楼,平层,0.3333333333333333,无,南门,姑苏,南,2021.08.15,2021-08-12,1,满两年,95,94
16,107104005415,44.21,1,1,1,1,18,高楼层,钢混结构,未知,精装,板楼,平层,0.25,有,周市,昆山,南,2021.08.15,2021-05-22,6,暂无数据,55,54
17,107104146704,58.1,1,2,1,1,3,低楼层,混合结构,未知,精装,板楼,平层,0.5,暂无数据,十全街,姑苏,南,2021.08.15,2021-06-27,7,满两年,309,296
18,107102080542,88.44,2,2,1,1,18,高楼层,钢混结构,未知,简装,板楼,平层,0.6666666666666666,有,花桥,昆山,南,2021.08.15,2019-12-16,1,满五年,197,193
19,107103478355,92.42,2,2,1,1,11,中楼层,钢混结构,未知,精装,板楼,平层,1.0,有,黄埭,相城,南北,2021.08.15,2021-01-08,2,满五年,156,152
20,107103777724,117.28,2,3,1,2,6,低楼层,钢混结构,未知,精装,板楼,平层,0.5,无,浒墅关经济技术开发区,高新,南,2021.08.15,2021-03-28,20,满五年,210,205
21,107104285928,95.97,2,2,1,1,31,中楼层,混合结构,未知,毛坯,板塔结合,平层,0.6666666666666666,有,开发区,昆山,南,2021.08.15,2021-08-04,1,满五年,184,183
22,107103697069,46.13,1,1,1,1,28,高楼层,钢混结构,未知,简装,板楼,平层,0.8571428571428571,有,花桥,昆山,南,2021.08.15,2021-03-13,16,满五年,40,35
23,107104153142,118.97,2,4,1,2,11,中楼层,钢混结构,未知,简装,板塔结合,复式,0.25,有,花桥,昆山,南,2021.08.15,2021-06-28,15,满两年,253,248
24,107103952547,82.64,2,2,1,1,29,低楼层,钢混结构,未知,简装,板塔结合,平层,0.25,有,陆家,昆山,南,2021.08.15,2021-05-09,52,暂无数据,102,101
25,107103874242,30.88,1,1,1,1,25,低楼层,框架结构,未知,精装,板楼,平层,1.25,有,花桥,昆山,北,2021.08.15,2021-04-20,5,满两年,33,33
26,107104068661,54.5,1,1,1,1,13,中楼层,钢混结构,未知,简装,板楼,平层,0.25,有,周市,昆山,南,2021.08.15,2021-06-06,0,满五年,80,78
27,107103952406,87.7,1,3,1,1,5,中楼层,钢混结构,未知,简装,板楼,平层,0.5,无,甪直,吴中,南,2021.08.15,2021-05-09,3,满五年,142,138
28,107104115525,79.89,2,2,1,1,32,低楼层,钢混结构,未知,简装,塔楼,平层,0.5,有,花桥,昆山,南,2021.08.15,2021-06-19,8,满五年,171,168
