,Id,square,livingRoom,bedRoom,Kitchen,bathroom,totalFloor,floor,buildingStructure,builtYear,renovationCondition,buildingType,houseStructure,stairsHouseRatio,hasElevator,secondaryDistrict,primaryDistrict,orientation,tradeTime,daysOnMarket,follower,ageProperty,listPrice,transactionPrice
0,107104115629,106.42,1,3,1,1,18,低楼层,钢混结构,未知,简装,板塔结合,平层,0.5,有,松陵,吴江,南北,2021.08.01,2021-06-19,0,满两年,220,215
1,107104052319,107,2,4,1,1,4,高楼层,钢混结构,未知,精装,板楼,平层,0.5,无,花桥,昆山,南,2021.08.01,2021-06-04,2,暂无数据,155,150
2,107104108005,60.91,1,2,1,1,17,中楼层,钢混结构,未知,精装,板塔结合,平层,0.3333333333333333,有,周市,昆山,南,2021.08.01,2021-06-17,6,满两年,108,107
3,107103845489,132.69,2,3,1,2,11,中楼层,钢混结构,未知,精装,板楼,平层,0.5,暂无数据,玉山城北,昆山,南,2021.08.01,2021-04-13,10,满五年,225,220
4,107104267319,85.78,1,2,1,1,33,低楼层,钢混结构,未知,精装,板楼,平层,0.6666666666666666,有,狮山,高新,南,2021.08.01,2021-07-30,0,满五年,340,333
5,107102659553,45.87,1,2,1,2,2,低楼层,砖混结构,未知,精装,板楼,复式,0.2,无,平江路,姑苏,南,2021.08.01,2020-06-11,27,满两年,172,170
6,107104007402,73,2,2,1,1,7,低楼层,钢混结构,未知,精装,板楼,平层,0.5,无,玉山老城区,昆山,南,2021.08.01,2021-05-23,4,暂无数据,145,144
7,107103545308,282.35,2,6,1,4,11,中楼层,钢混结构,未知,毛坯,板楼,平层,1.0,有,城南,吴中,南,2021.08.01,2021-01-26,16,满五年,642,610
8,107104149480,72.19,1,2,1,1,7,中楼层,钢混结构,未知,精装,板楼,平层,0.5,无,玉山老城区,昆山,南,2021.08.01,2021-06-27,3,暂无数据,147,144
9,107103686408,142.68,2,4,1,2,24,中楼层,钢混结构,未知,精装,板楼,平层,1.0,有,尹山湖,吴中,南,2021.08.01,2021-03-10,26,满两年,446,426
10,107103229158,87.85,2,3,1,1,18,高楼层,钢混结构,未知,简装,板塔结合,平层,0.3333333333333333,有,青剑湖,工业园区,南,2021.08.01,2020-10-29,10,满两年,270,255
11,107103929086,123.57,2,3,1,2,33,高楼层,钢混结构,未知,简装,塔楼,平层,0.5,有,湖东,工业园区,南,2021.08.01,2021-05-03,13,满五年,450,438
12,107103879045,85.41,1,3,1,1,6,高楼层,钢混结构,未知,简装,板楼,平层,0.3333333333333333,无,玉山城南,昆山,南,2021.08.01,2021-04-21,5,满两年,130,129
13,107104057246,120.01,2,4,2,2,17,低楼层,钢混结构,未知,精装,板塔结合,平层,0.6666666666666666,有,玲珑,工业园区,南,2021.08.01,2021-06-05,26,满五年,710,700
14,107102280728,110.61,2,4,1,2,22,低楼层,钢混结构,未知,毛坯,板楼,复式,0.6666666666666666,有,元和,相城,南,2021.08.01,2020-03-21,54,满两年,257,250
15,107104236200,171.88,2,4,1,3,6,中楼层,混合结构,未知,毛坯,板楼,复式,0.125,有,狮山,高新,南北,2021.08.01,2021-07-20,8,满两年,1140,1075
16,107104223983,88.89,2,3,1,1,18,低楼层,钢混结构,未知,毛坯,塔楼,平层,0.5,有,玉山老城区,昆山,南,2021.08.01,2021-07-17,3,满两年,180,178
17,107103139336,74.49,2,2,1,1,11,高楼层,钢混结构,未知,精装,板塔结合,平层,0.6666666666666666,有,花桥,昆山,南,2021.08.01,2020-10-06,86,满两年,163,160
18,107104192294,137.94,2,3,1,2,18,低楼层,钢混结构,未知,精装,板楼,平层,0.6666666666666666,有,东环,工业园区,南,2021.08.01,2021-07-09,9,满五年,383,375
19,107103356772,123,2,3,1,1,26,中楼层,钢混结构,未知,毛坯,板楼,平层,0.5,有,张浦,昆山,南,2021.08.01,2020-12-03,2,暂无数据,165,162
20,107103996689,89.51,2,3,1,1,11,中楼层,框架结构,未知,精装,塔楼,平层,0.5,有,花桥,昆山,南,2021.08.01,2021-05-20,17,满两年,256,250
21,107103766465,70.57,1,2,1,1,6,低楼层,砖混结构,未知,简装,板楼,平层,0.5,无,龙西,吴中,南,2021.08.01,2021-03-26,0,暂无数据,163,155
22,107104074163,80.58,2,2,1,1,33,高楼层,钢混结构,未知,精装,板楼,平层,0.6666666666666666,有,郭巷,吴中,南,2021.08.01,2021-06-08,0,满五年,209,204
23,107103948223,41.61,1,2,1,1,7,中楼层,钢混结构,未知,简装,板塔结合,复式,0.4,有,木渎,吴中,北,2021.08.01,2021-05-08,19,满五年,43,41
24,107103941907,89,2,3,1,1,18,高楼层,钢混结构,未知,毛坯,板楼,平层,0.5,有,玉山城南,昆山,南,2021.08.01,2021-05-06,12,暂无数据,157,156
25,107103863591,91.97,2,3,1,1,27,中楼层,钢混结构,未知,毛坯,板楼,平层,0.5,有,平江新城,姑苏,南,2021.08.01,2021-04-17,70,暂无数据,236,230
26,107102900326,142.96,2,4,1,2,18,中楼层,钢混结构,未知,精装,板楼,平层,1.0,有,狮山,高新,南,2021.08.01,2020-08-06,51,满两年,768,765
27,107104093050,184.26,2,5,1,3,11,高楼层,未知结构,未知,精装,暂无数据,复式,1.0,有,玉山城北,昆山,南,2021.08.01,2021-06-13,0,满五年,233,230
28,107103952220,87.17,2,3,1,2,26,中楼层,钢混结构,未知,精装,板塔结合,平层,1.0,有,高铁新城,相城,南,2021.08.01,2021-05-08,5,暂无数据,300,289
29,107104055478,104.02,2,3,1,1,4,高楼层,混合结构,未知,精装,板塔结合,平层,0.5,无,斜塘,工业园区,南,2021.08.01,2021-06-05,9,满两年,269,263
