,Id,square,livingRoom,bedRoom,Kitchen,bathroom,totalFloor,floor,buildingStructure,builtYear,renovationCondition,buildingType,houseStructure,stairsHouseRatio,hasElevator,secondaryDistrict,primaryDistrict,orientation,tradeTime,daysOnMarket,follower,ageProperty,listPrice,transactionPrice
0,107103646118,45.75,1,2,1,1,4,中楼层,砖混结构,未知,简装,板塔结合,暂无数据,0.5,无,十全街,姑苏,南,2021.08.19,2021-03-02,27,满两年,186,180
1,107103830827,137.68,2,3,1,2,20,中楼层,砖混结构,未知,精装,板楼,平层,1.0,有,湖东CBD,工业园区,南,2021.08.19,2021-04-10,5,满五年,750,730
2,107103929543,143.83,2,4,1,2,24,低楼层,钢混结构,未知,精装,板塔结合,平层,1.0,有,湖东,工业园区,南,2021.08.19,2021-05-03,37,暂无数据,1050,1025
3,107103579447,73.29,1,2,1,1,6,中楼层,钢混结构,未知,精装,板楼,平层,0.5,无,金门,姑苏,南北,2021.08.19,2021-02-16,196,满五年,149,146
4,107104312890,334,3,5,1,4,3,低楼层,钢混结构,未知,精装,板楼,暂无数据,1.0,无,太湖新城（吴江）,吴江,南北,2021.08.19,2021-08-10,0,暂无数据,1300,1288
5,107103775726,132.74,2,3,1,2,3,低楼层,未知结构,未知,精装,板塔结合,复式,0.5,无,十全街,姑苏,南,2021.08.19,2021-03-28,13,满五年,335,420
6,107103832628,82.45,1,3,1,1,3,低楼层,混合结构,未知,精装,板楼,平层,1.0,暂无数据,十全街,姑苏,南北,2021.08.19,2021-04-10,9,满五年,405,386
7,107103937317,113.46,2,3,1,1,18,低楼层,未知结构,未知,精装,板塔结合,平层,0.6666666666666666,有,张浦,昆山,南北,2021.08.19,2021-05-05,10,暂无数据,155,155
8,107103974905,134.05,2,3,1,2,18,高楼层,钢混结构,未知,精装,板塔结合,平层,0.6666666666666666,有,斜塘,工业园区,南,2021.08.19,2021-05-14,18,满五年,370,358
9,107103725684,44.78,0,1,0,1,25,中楼层,钢混结构,未知,简装,塔楼,平层,0.5,有,太湖新城（吴江）,吴江,北,2021.08.19,2021-03-19,11,暂无数据,57,55
10,107104144787,100.38,2,2,1,1,10,低楼层,钢混结构,未知,简装,板楼,平层,1.0,有,周市,昆山,南北,2021.08.19,2021-06-26,9,满两年,205,200
11,107103436145,89,1,2,1,1,33,高楼层,钢混结构,未知,精装,板塔结合,平层,0.5,有,花桥,昆山,南,2021.08.19,2020-12-26,22,暂无数据,152,150
12,107103723113,143,2,4,0,2,7,中楼层,钢混结构,未知,精装,板楼,平层,0.5,有,狮山,高新,南,2021.08.19,2021-03-18,31,暂无数据,1080,1055
13,107103729216,97.5,2,2,1,1,25,高楼层,钢混结构,未知,精装,塔楼,平层,0.6666666666666666,有,元和,相城,南,2021.08.19,2021-03-19,16,满五年,206,201
14,107103745845,119.03,2,3,1,2,6,中楼层,钢混结构,未知,毛坯,塔楼,平层,0.5,无,开发区,昆山,南北,2021.08.19,2021-03-23,9,满五年,203,192
