,Id,square,livingRoom,bedRoom,Kitchen,bathroom,totalFloor,floor,buildingStructure,builtYear,renovationCondition,buildingType,houseStructure,stairsHouseRatio,hasElevator,secondaryDistrict,primaryDistrict,orientation,tradeTime,daysOnMarket,follower,ageProperty,listPrice,transactionPrice
0,107103736431,110,2,3,1,1,27,低楼层,钢混结构,未知,精装,塔楼,平层,0.5,有,千灯,昆山,东,2021.08.15,2021-03-21,4,满五年,142,142
1,107103912317,164.09,2,4,1,2,8,高楼层,钢混结构,未知,精装,板塔结合,平层,0.5,有,湖东,工业园区,南北,2021.08.15,2021-04-29,38,暂无数据,1230,1240
2,107103976357,74.17,2,2,1,1,23,中楼层,钢混结构,未知,毛坯,板楼,平层,0.5,有,平江新城,姑苏,南,2021.08.15,2021-05-15,24,满两年,200,188
3,107104273705,96.06,2,3,1,1,6,中楼层,未知结构,未知,毛坯,暂无数据,平层,0.5,暂无数据,凤凰,张家港,南,2021.08.15,2021-08-01,0,满两年,127,124
4,107104008157,88.9,1,2,1,1,18,低楼层,钢混结构,未知,精装,板楼,平层,0.6666666666666666,有,跨塘,工业园区,南,2021.08.15,2021-05-23,12,满五年,229,220
5,107104167845,98.93,1,3,1,1,6,高楼层,钢混结构,未知,精装,板楼,平层,0.5,有,斜塘,工业园区,南,2021.08.15,2021-07-02,47,满两年,393,378
6,107103764287,33.86,1,1,1,1,28,高楼层,钢混结构,未知,精装,板楼,平层,0.8333333333333334,有,平江新城,姑苏,东,2021.08.15,2021-03-25,3,暂无数据,43,43
7,107103317485,95.25,2,3,1,1,33,高楼层,钢混结构,未知,精装,板楼,平层,0.4,有,尹山湖,吴中,北,2021.08.15,2020-11-22,2,满两年,275,255
8,107104085109,40.33,1,1,1,1,8,中楼层,钢混结构,未知,精装,板塔结合,平层,0.6666666666666666,有,娄江新城,太仓,北,2021.08.15,2021-06-11,7,暂无数据,30,30
9,107104326826,140.03,2,3,1,1,6,中楼层,未知结构,未知,精装,暂无数据,暂无数据,0.5,暂无数据,锦丰,张家港,南,2021.08.15,2021-08-14,0,暂无数据,65,65
10,107103556254,90,2,3,1,1,6,低楼层,混合结构,未知,简装,板楼,平层,0.5,无,娄葑,工业园区,南,2021.08.15,2021-01-30,7,满五年,242,228
11,107103888183,112.31,2,3,1,2,33,中楼层,钢混结构,未知,简装,板塔结合,平层,0.5,有,木渎,吴中,南,2021.08.15,2021-04-23,12,满两年,251,248
12,107103991545,111.9,2,3,1,2,6,低楼层,砖混结构,未知,简装,板楼,平层,0.5,无,南门,姑苏,南,2021.08.15,2021-05-19,6,满五年,235,223
13,107103987884,127,2,3,1,1,9,低楼层,未知结构,未知,毛坯,暂无数据,平层,0.5,暂无数据,城北,张家港,南北,2021.08.15,2021-05-17,1,暂无数据,135,135
14,107102576490,155,2,4,1,2,6,高楼层,钢混结构,未知,简装,板楼,平层,0.5,无,花桥,昆山,南,2021.08.15,2020-05-24,21,满五年,176,169
15,107104305717,168.38,2,8,2,2,6,高楼层,钢混结构,未知,简装,塔楼,平层,0.5,无,周市,昆山,南,2021.08.15,2021-08-09,2,满五年,162,160
