,Id,square,livingRoom,bedRoom,Kitchen,bathroom,totalFloor,floor,buildingStructure,builtYear,renovationCondition,buildingType,houseStructure,stairsHouseRatio,hasElevator,secondaryDistrict,primaryDistrict,orientation,tradeTime,daysOnMarket,follower,ageProperty,listPrice,transactionPrice
0,107103839721,68.74,1,3,1,1,6,中楼层,未知结构,未知,简装,板楼,平层,0.5,无,周市,昆山,东南,2021.08.01,2021-04-12,31,满五年,87,86
1,107104068549,132.3,2,3,1,2,22,低楼层,钢混结构,未知,精装,板楼,平层,0.6666666666666666,有,周市,昆山,西南,2021.08.01,2021-06-06,2,满五年,296,292
2,107104039612,117.79,2,3,1,2,26,中楼层,钢混结构,未知,精装,板楼,平层,0.5,有,东沙湖,工业园区,南,2021.08.01,2021-05-31,33,满两年,566,560
3,107103851681,88.79,2,3,1,1,30,低楼层,钢混结构,未知,精装,塔楼,平层,0.5,有,花桥,昆山,南北,2021.08.01,2021-04-14,64,满两年,172,172
4,107103617711,132.37,2,4,1,2,25,高楼层,钢混结构,未知,精装,板塔结合,平层,0.6666666666666666,有,湖东,工业园区,南,2021.07.31,2021-02-24,47,满五年,790,768
5,107103737696,98.11,2,3,1,1,32,中楼层,钢混结构,未知,精装,板楼,平层,0.5,有,尹山湖,吴中,南北,2021.07.31,2021-03-21,5,满两年,259,255
6,107104168733,77.54,2,2,1,1,25,低楼层,钢混结构,未知,精装,板楼,平层,0.5,有,花桥,昆山,南,2021.07.31,2021-07-02,1,满五年,160,156
7,107103939539,131,2,3,1,2,16,中楼层,钢混结构,未知,精装,板楼,平层,0.5,暂无数据,城厢,太仓,南,2021.07.31,2021-05-06,1,满五年,192,187
8,107103976294,87.59,1,3,1,1,6,高楼层,框架结构,未知,精装,板塔结合,平层,0.5,无,玉山高新区,昆山,南北,2021.07.31,2021-05-15,6,满五年,120,119
9,107104140337,48,2,1,1,1,20,中楼层,钢混结构,未知,精装,塔楼,跃层,0.5,有,元和,相城,南,2021.07.31,2021-06-25,2,满两年,71,71
10,107103693337,60,1,2,1,1,15,低楼层,钢混结构,未知,精装,板楼,平层,0.5,有,松陵,吴江,南,2021.07.31,2021-03-12,56,满两年,125,121
11,107103956466,89.06,2,3,1,1,20,中楼层,钢混结构,未知,毛坯,板塔结合,平层,0.6666666666666666,有,花桥,昆山,南北,2021.07.31,2021-05-09,6,暂无数据,210,207
12,107103888423,103,2,3,1,1,6,中楼层,砖混结构,未知,精装,板楼,平层,0.5,无,城西,张家港,南北,2021.07.31,2021-04-23,3,暂无数据,168,166
13,107104185764,60.99,1,2,1,1,4,中楼层,钢混结构,未知,精装,板塔结合,平层,0.5,无,车坊,工业园区,南,2021.07.31,2021-07-07,19,满五年,175,170
14,107104087135,99.09,2,2,1,1,19,中楼层,钢混结构,未知,简装,板楼,平层,0.25,暂无数据,玉山高新区,昆山,南,2021.07.31,2021-06-11,1,满两年,127,126
15,107103714172,68,2,2,1,1,24,中楼层,钢混结构,未知,简装,板楼,平层,0.16666666666666666,有,玉山城北,昆山,南北,2021.07.31,2021-03-16,0,满两年,110,107
16,107104148274,109.04,2,3,1,1,5,中楼层,混合结构,未知,精装,板楼,平层,0.5,无,浒墅关经济技术开发区,高新,南北,2021.07.31,2021-06-27,26,满五年,210,206
17,107104164785,78.66,1,2,1,1,33,高楼层,钢混结构,未知,精装,板楼,平层,0.5,有,郭巷,吴中,南,2021.07.31,2021-07-01,4,满两年,189,184
18,107104245950,95,2,4,1,2,5,高楼层,钢混结构,未知,精装,板楼,复式,0.5,无,玉山城北,昆山,南,2021.07.31,2021-07-23,0,暂无数据,175,168
19,107103856603,77.04,2,2,1,1,6,中楼层,钢混结构,未知,毛坯,板楼,平层,0.5,无,张浦,昆山,南,2021.07.31,2021-04-16,4,满两年,86,85
20,107103899843,84.48,2,2,1,1,17,低楼层,钢混结构,未知,毛坯,板楼,平层,0.6666666666666666,有,胥江,姑苏,南,2021.07.31,2021-04-25,14,暂无数据,207,201
21,107103717082,80.21,2,2,1,1,27,低楼层,钢混结构,未知,毛坯,塔楼,平层,0.5,有,千灯,昆山,南,2021.07.31,2021-03-17,15,暂无数据,99,99
22,107103895120,142,2,3,1,2,6,高楼层,未知结构,未知,简装,暂无数据,复式,0.5,暂无数据,城中心,张家港,南,2021.07.31,2021-04-25,0,满五年,170,160
23,107104099997,115,2,3,1,2,11,低楼层,钢混结构,未知,精装,板楼,平层,0.5,暂无数据,开发区,昆山,南,2021.07.31,2021-06-14,1,满两年,319,312
24,107103461490,94.77,2,2,1,1,16,中楼层,钢混结构,未知,毛坯,板楼,平层,0.6666666666666666,有,周市,昆山,南,2021.07.31,2021-01-03,6,满五年,168,165
25,107103985035,67.95,2,2,1,1,41,中楼层,钢混结构,未知,简装,板塔结合,平层,0.42857142857142855,有,花桥,昆山,南,2021.07.31,2021-05-17,5,满两年,143,146
26,107104200807,105.45,2,2,1,1,7,中楼层,钢混结构,未知,简装,板楼,暂无数据,0.5,无,花桥,昆山,南,2021.07.31,2021-07-11,2,满五年,133,130
27,107103175026,94.12,1,2,1,1,29,低楼层,钢混结构,未知,精装,板楼,平层,0.5,有,玲珑,工业园区,南,2021.07.31,2020-10-15,56,暂无数据,588,566
28,107104252511,215.93,2,4,1,3,3,低楼层,钢混结构,未知,毛坯,板楼,复式,0.14285714285714285,暂无数据,周市,昆山,南,2021.07.31,2021-07-25,0,暂无数据,710,707
